id_number	mz	rtime	neg-12C14N-3-0ev	neg-12C14N-1-0ev	neg-12C14N-2-0ev
F8881	447.1338	221.46	6412741	6224294	6581729
F8883	447.1523	818.52	205942	0	199546
F8884	447.1857	168.4	1221881	980476	912947
F8885	447.1928	166.14	4858011	5543890	5946230
F8888	447.2231	166.7	7274129	6633617	6934363
F8893	448.1373	150.34	7777741	8461538	8094503
F8894	448.1373	221.46	1192205	1206530	1299585
F8895	448.1612	166.7	936891	1197299	1465589
F8896	448.1739	167.27	3613606	4481024	3868067
F8897	448.2265	166.7	1260561	1086350	1292323
F8899	448.8465	834.52	1128457	533384	569014
F8902	449.1491	154.28	4207123	4599240	4281065
F8903	449.1491	222.63	1038595	1071020	1046475
F8927	449.1774	167.27	380788	615687	347908
F8931	449.2025	164.44	8796184	8557920	8668601
F8930	449.2025	124.55	412837	412290	476066
F8941	449.2389	163.31	2642825	2709565	2460267
F8942	449.2389	181.54	652643	544122	506126
F8943	450.0924	154.85	2935825	1184047	2564170
F8945	450.153	153.72	625594	615811	643878
F8956	450.1978	183.26	381353	370488	461730
F8958	450.2059	164.44	1362244	1606573	1620229
F8981	450.2627	425.75	22333385	21929658	22429775
F8980	450.2627	183.83	12184065	12282314	13733773
F8983	450.9219	833.96	6844028	5621114	6516011
F8992	451.2012	1022.21	833362	724532	689787
F8991	451.2012	1002.43	73983	105919	103413
F8996	451.2182	163.31	4178937	3900648	3848797
F8995	451.2182	157.67	1650275	1551981	1674884
F9001	451.2661	425.75	4496926	4130448	4292478
F9000	451.2661	183.26	2307002	2376951	2479760
F9003	451.3791	140.18	95296	128668	111352
F9004	451.452	136.7	287968	314223	236180
F9005	452.0718	159.37	2139303	395034	1519244
F9007	452.177	163.31	1879292	2227087	1750756
F9008	452.177	174.09	865841	985131	911314
F9009	452.214	183.83	86532	172407	98248
F9011	452.2214	162.75	421323	431768	402625
F9010	452.2214	157.67	201072	304179	343305
F9013	452.269	425.75	410719	502649	458428
F9012	452.269	183.26	196998	253737	174861
F9017	452.2783	425.75	3996970	3987738	3981762
F9016	452.2783	184.4	2372423	2348251	2590480
F9018	452.9012	833.96	6638505	5546369	6174151
F9019	452.9199	833.39	1582903	1374539	1568213
F9022	453.0783	833.96	3420588	1500251	2600670
F9025	453.1803	163.31	139921	245301	191056
F9054	453.2343	181.54	165780	0	106822
F9056	453.2817	426.32	733859	745128	880654
F9055	453.2817	184.4	490697	478819	535211
F9065	453.3948	153.16	436186	544777	381326
F9067	454.051	166.7	5311312	464346	2870876
F9070	454.8806	833.96	1781579	1618545	1403144
F9071	454.8992	834.52	1547526	1492891	1285014
F9075	455.3533	142.48	692523	787216	691012
F9077	456.8599	835.09	532025	211514	230592
F9079	457.1866	163.88	1814307	1806261	1523724
F9083	457.3167	155.41	286497	231372	274201
F9086	457.3323	253.82	477216	675068	786134
F9085	457.3323	175.81	520473	519920	585337
F9089	457.3688	141.33	1070913	1695508	1557805
F10947	458.9096	873.95	0	0	4064
F9092	458.9614	834.52	367046	357913	435717
F9093	459.0451	889.26	263888	206488	157801
F9095	459.1658	172.37	432306	371710	318207
F9097	459.202	163.31	600284	0	516676
F9104	459.2597	163.88	538353	512663	382266
F9103	459.2597	161.06	284266	375541	250053
F9107	461.1157	150.34	7945231	0	2472194
F9108	461.1814	175.23	2497497	2299227	2368383
F9109	461.2025	159.37	1668547	1714429	1636287
F9110	461.2025	178.1	447576	543309	377530
F9112	461.239	158.8	3974276	3919695	3927707
F9113	461.239	181.54	596780	561439	569850
F9115	461.3275	182.68	537329	564066	495707
F9116	461.3275	254.38	221888	76361	85449
F9118	462.1848	175.81	459227	463709	484087
F10901	462.2422	159.37	0	229477	286658
F9119	462.7385	831.13	709664	781217	807168
F9120	462.9632	119.35	539875	412997	340808
F9127	463.1655	149.78	221428	403354	402039
F9128	463.1655	155.98	236034	339635	276704
F9129	463.2104	425.75	623100	554072	399167
F9133	463.2182	165.01	7541880	7831979	7110150
F9132	463.2182	125.12	398415	360657	447211
F9137	463.2544	175.81	584561	603058	625781
F9136	463.2544	168.96	407774	380494	518833
F9138	463.3273	173.52	244022	211939	0
F9143	463.9777	839.09	3005872	2810668	2400382
F9155	464.2212	165.01	1215246	1440916	1374718
F9186	465.1442	431.49	260674	452410	473177
F9190	465.1972	162.75	421697	361436	241624
F9193	465.2336	163.88	3341919	3317637	3260926
F9198	465.3048	122.83	1837806	1732967	1824240
F10950	465.4307	138.44	0	0	168671
F10951	465.4671	136.12	0	0	129908
F9217	466.1925	165.01	329797	475906	395578
F9219	466.3076	121.09	374464	418462	407771
F9225	466.7738	830.57	2509522	1865592	2168415
F9233	467.0634	254.95	813943	0	399798
F9234	467.1439	122.25	392520	531615	511389
F9242	467.1742	1002.43	121354	130412	124770
F9247	467.4102	150.34	127037	351027	198067
F9249	468.1718	162.75	88363	202519	0
F9251	468.2366	425.75	1006607	1111023	1215247
F9252	468.2575	885.14	3554895	3600566	3604052
F9253	468.7819	832.83	2484687	3539455	3878270
F9287	469.1601	975.71	2190476	2346909	2316693
F9285	469.1601	780.12	1745588	1646746	1537698
F9286	469.1601	799.2	303085	316272	303256
F9289	469.2609	883.37	613881	650196	648785
F9290	469.2835	125.12	879567	704563	938121
F9313	470.7613	832.83	2658353	2996820	3104950
F9315	470.7801	832.83	1238383	1222406	1265402
F9316	471.1174	126.27	1297617	1055021	1411640
F9327	472.0941	184.97	374192	442443	451639
F9333	473.1811	157.67	68409	218178	104489
F9345	473.2176	163.31	64966776	64964527	65833240
F9360	473.2749	163.31	366515	504281	521853
F9363	473.2821	121.09	15083011	16056005	15312916
F9364	473.2821	150.34	59363	144105	111156
F10922	473.5915	827.75	0	426823	330280
F9365	474.1855	815.11	620120	461087	561998
F9366	474.2127	167.84	444539	428903	0
F9367	474.2209	163.31	17040812	17645238	17486263
F9372	474.2854	121.09	4205228	4401844	4385639
F9379	474.9665	122.25	531982	492880	457501
F9386	475.2172	180.39	179046	161613	161145
F9384	475.2172	158.8	114885	182074	86636
F9387	475.2245	163.88	1379151	1684395	1968970
F9393	475.2544	159.93	2172999	2527456	2026933
F9396	475.2889	121.67	537869	509113	363391
F10927	476.1922	163.31	0	374517	0
F9398	477.0321	831.7	2077181	0	1675846
F9400	477.1761	176.38	136147	123356	0
F9417	477.2337	157.67	6992631	7508143	7517400
F9425	477.2699	163.88	746752	704046	707252
F9431	478.237	157.11	1007844	1375711	1105426
F9446	478.2938	425.75	15637765	15426088	15260755
F9444	478.2938	183.26	11888161	12655769	13042505
F9448	479.2131	163.88	451189	456034	509865
F9452	479.2493	175.81	1624445	1741493	1758158
F9459	479.2973	425.75	3601981	3520255	3617122
F9458	479.2973	183.83	2399990	2683507	2715095
F9465	480.208	162.75	319874	360687	0
F9464	480.208	158.24	117095	204232	0
F9471	480.2999	425.75	453045	446680	407742
F9470	480.2999	183.83	308792	320286	345247
F9473	480.3096	425.75	306452	217285	313213
F9472	480.3096	184.4	248766	168072	257545
F9475	480.9817	848.95	797917	909752	869401
F9479	481.1594	121.09	441166	495383	535084
F9481	481.1639	803.75	2552812	3298760	3069684
F9485	481.257	253.82	558285	515526	620139
F9484	481.257	172.37	622354	457266	480378
F9500	481.9779	865.78	1436840	2605740	1690402
F9499	481.9779	828.88	613382	480769	600478
F9506	482.1875	180.39	411761	495905	376786
F9511	482.9612	861.71	10819865	15463985	11511432
F9512	483.0086	840.24	565937	564714	609757
F9517	483.133	889.26	1248770	1249234	1291640
F9518	483.1516	141.33	1144638	953997	1001584
F9525	483.2741	171.8	576178	566966	657370
F9526	483.2741	253.82	438332	333939	552832
F9527	483.2992	125.7	483035	461665	494684
F9528	483.9648	862.29	524429	934682	622411
F9532	484.1366	890.43	148854	136405	167862
F9535	484.6719	831.13	946164	1225083	1717256
F9537	484.8134	833.39	1710079	1370660	1314916
F9545	485.1334	125.12	4020942	3719664	4250966
F9547	486.0429	811.13	956830	527064	560235
F9548	486.1365	125.12	518356	365580	410292
F9549	486.1574	780.12	9687218	9298876	9303123
F10937	486.8115	832.26	0	454367	551393
F9560	487.1	839.09	559338	692791	670992
F9562	487.1611	780.68	1622238	1427416	1562452
F9566	487.1778	833.39	790791	597474	889137
F9565	487.1778	805.46	352879	272724	280721
F9574	487.3095	145.86	2539934	2783071	3237580
F9575	487.3429	166.7	968144	882065	1021111
F9576	487.3998	163.31	2447074	3258241	2461929
F9580	489.2124	171.8	2473337	2460054	2592793
F9582	489.2337	164.44	1904341	2033682	2126243
F9583	489.2702	167.84	1199988	1261335	1161153
F9584	489.2772	118.18	1292228	1415084	1149891
F9585	489.3248	146.42	1558449	1344711	1853929
F9586	489.3586	173.52	265621	197949	280434
F9588	490.2805	118.18	281991	340866	309789
F9589	490.857	834.52	4733172	3419665	3714314
F9590	491.2494	158.8	2197723	1925526	2171428
F9591	491.2494	166.7	1585091	1298698	1614665
F9592	491.3584	171.23	195415	0	0
F9598	492.8362	834.52	2789594	2453306	2595048
F9599	492.8549	833.96	1341520	1158059	1330160
F9615	493.2286	156.54	6082766	6359064	6152345
F9616	493.2286	182.11	717676	683844	628533
F9617	493.2648	162.75	1824163	1940228	1988661
F9618	493.4986	135.54	151015	143063	185563
F9619	494.2238	166.7	561833	811936	639614
F9620	494.2238	183.26	37702	63976	66242
F9622	494.2322	157.11	810554	1225389	1062659
F9623	494.2322	181.54	82243	70966	94825
F9627	494.2525	425.75	9571292	9886804	9724813
F9626	494.2525	183.83	1058766	1123383	1176642
F9632	494.8155	835.09	1127006	645651	901128
F9631	494.8155	827.75	58107	244566	96058
F9635	494.8342	834.52	986198	419890	581223
F9636	495.2442	168.96	719375	331469	592633
F9637	495.2442	181.54	285337	304342	355441
F9639	495.2559	425.75	2302086	2144004	2124840
F9638	495.2559	183.83	238930	222817	272185
F9652	496.1599	780.12	1683477	1846800	1976414
F9657	496.2032	159.93	477708	884010	601576
F9659	496.2681	425.75	5847522	6112313	5947910
F9658	496.2681	184.4	738348	726962	769556
F10949	496.7947	835.09	0	233640	402128
F9662	497.1017	851.83	403332	273896	351969
F9666	497.1661	140.76	6457190	5195112	6465103
F9668	497.1661	201.74	759500	539749	790428
F9667	497.1661	197.69	670037	505858	591062
F9673	497.2716	425.75	1285888	1230003	1285103
F9676	498.1708	140.76	1454068	1362950	1488715
F10953	498.2189	170.1	0	139189	0
F9678	498.2838	426.32	317360	349161	0
F9679	498.2893	252.69	955378	646405	707015
F9684	499.107	831.7	22786354	21326677	22330381
F9685	499.107	889.26	600445	511089	561299
F9689	499.1491	124.55	3037433	3087202	3160723
F9691	499.1631	141.33	411892	278755	313075
F9694	500.1104	830.57	3632235	3617525	3847182
F9697	500.152	125.12	354202	392257	537729
F9701	500.2631	426.9	175012	221838	216072
F9702	500.6571	672.13	1711784	1754802	1673182
F9703	501.1046	832.26	861133	832316	1115610
F9704	501.1589	672.71	473975	416500	372893
F9709	501.4157	159.93	2060695	1503251	2195439
F9710	502.419	160.5	431208	523127	570399
F9717	503.1617	939.51	149918	151793	135007
F9720	503.2495	166.7	880357	859015	875926
F9719	503.2495	160.5	315298	557435	566217
F10955	504.7298	830.57	0	3267781	5214720
F9748	504.7488	831.7	4667732	5759333	5990954
F9749	504.9432	862.87	691578	1098853	788156
F9751	505.2286	162.75	944717	1076197	996942
F9756	505.2651	167.84	2453917	2341500	2377479
F9771	505.9881	855.29	41529722	62458176	45375294
F9772	506.2102	746.01	117802	119085	92482
F9776	506.325	182.68	334637	280827	361556
F9778	506.7275	830.01	2337838	3394518	3107310
F9780	506.7464	830.57	1871091	1821344	1926334
F9781	506.888	834.52	1368165	1197286	1418476
F9785	506.9919	853.56	3191401	5320988	3460229
F9791	507.244	157.67	2152917	2779765	2240326
F9795	507.4414	148.66	7194330	9118084	7513516
F9798	507.9926	854.71	534261	796452	575747
F10956	508.4446	149.22	0	2590250	0
F9801	509.2596	161.62	2877412	3333806	2981270
F9807	509.4572	148.1	14508026	14908970	12165680
F9809	510.2185	165.57	1048537	1517548	1185338
F9814	510.2633	166.14	173287	0	0
F9815	510.4604	148.1	4989431	4457280	5076206
F10957	511.1826	140.76	0	295301	287718
F9820	511.4726	147.54	5794500	6118690	0
F9822	512.9594	119.93	462082	402038	555034
F9825	513.1645	124.55	2243277	2265625	2422233
F9828	513.3096	126.27	360500	338972	354005
F9833	514.1674	124.55	254984	376077	351220
F9840	515.4309	163.31	1771522	0	1671722
F9846	516.2042	833.39	2032112	1556775	1633608
F10983	516.4344	163.31	0	0	354597
F9852	517.3532	159.37	1201236	1178689	744339
F9859	521.0822	159.93	2025466	0	834112
F9860	521.1367	150.34	9221485	347519	3095967
F9861	521.1512	822.52	915391	667706	653032
F10958	521.1704	159.93	0	451513	0
F9865	521.2597	166.7	2668290	2760583	2925614
F9868	521.3273	1006.44	16150233	16035853	15757137
F9882	522.2635	168.4	198767	257420	332185
F9884	522.2835	425.75	7326988	7446025	7442316
F9883	522.2835	183.83	1202520	1287289	1492387
F9888	522.3313	1007.02	2831533	2961607	2750140
F9889	523.2392	166.14	609671	289838	508724
F9892	523.2752	165.01	844076	677197	939722
F9891	523.2752	159.37	435775	562809	581787
F9896	523.287	425.75	1757851	1877329	1860006
F9895	523.287	183.83	260070	201186	311389
F9901	524.1111	152.03	7360698	1638660	4337655
F9902	524.2994	426.32	479350	460389	514742
F9903	525.111	152.59	1608569	0	820920
F9905	525.2545	166.7	499097	496475	568378
F9904	525.2545	159.37	140183	258059	152011
F9912	526.2134	165.57	786550	803759	1011134
F9918	526.3147	425.75	492848	0	618297
F9919	526.8236	831.7	1066244	1698530	1023054
F9920	527.1802	125.12	636416	757995	722160
F9921	527.3252	126.27	185807	179163	174540
F9926	527.9701	857.04	1362365	2603529	1812224
F9928	528.0695	162.75	5308981	0	2761286
F9932	528.2859	425.75	2575814	2830333	2354720
F9935	528.8031	832.26	1878749	1976088	1800625
F9936	529.2804	167.84	1101116	1272005	1282795
F9937	529.2894	425.75	602766	750865	598856
F9941	529.4466	160.5	2749769	1682004	1678851
F10960	530.283	425.18	0	948598	633703
F9950	530.3017	425.75	410292	542629	0
F9951	530.4504	159.37	877559	467262	700229
F9952	530.7823	832.83	606911	0	571060
F9957	533.2595	161.06	712801	772339	993781
F9959	535.154	518.43	233244	156757	159762
F9960	535.275	159.93	1771218	1937820	1870174
F9961	535.2825	121.67	755795	766528	880743
F9964	535.4728	147.54	16693515	19589551	17880196
F9965	536.286	120.51	92351	0	173932
F9968	537.0531	830.57	4626914	5266948	6372295
F9969	537.0631	832.83	1388192	1125312	1188167
F9972	537.2545	167.27	2186231	2103693	2374520
F9973	537.4885	147.54	26179799	27188182	27698208
F9974	538.0564	831.13	586059	876236	0
F9978	538.4106	145.3	3207902	3407954	3446271
F10965	538.4917	146.98	0	8519144	0
F10994	539.4142	144.74	0	0	438293
F9981	539.5038	146.98	4784729	3129047	3987063
F9982	540.0534	833.96	4879897	4514791	4784595
F9994	540.1979	975.71	113003	125257	144971
F9996	541.057	835.09	562661	475029	642064
F9998	541.0821	254.38	652607	0	377476
F10001	541.1959	125.7	570200	587759	614397
F10002	542.2199	780.12	746711	861687	888066
F10006	542.6855	830.57	3464623	2526897	3195851
F10007	543.2573	426.9	1474629	1745893	1517568
F10009	543.2957	165.01	2125530	2168991	2196438
F10008	543.2957	156.54	2078720	2265379	2001955
F10010	543.3092	1005.87	2000355	1870689	1736427
F10966	543.3644	173.52	0	57949	0
F10011	543.944	853.56	925554	1110963	854569
F10013	544.299	165.01	382376	721459	419166
F10012	544.299	157.11	196661	591238	389396
F10014	544.6829	830.57	1717358	1794443	1671789
F7436	547.1208	837.94	1464831	1537698	1595508
F10967	547.2755	161.06	0	503954	694772
F7440	548.8986	833.39	695666	576216	738540
F7446	549.291	158.24	1291653	1326857	1342408
F7449	550.878	833.39	2439557	1547518	2057205
F7451	551.2701	158.24	1376996	1315597	1433442
F7459	552.3305	425.75	13866215	13665549	13660153
F7458	552.3305	184.4	3870042	3845141	4173540
F7467	553.334	425.75	3682005	3715178	3564545
F7466	553.334	184.4	1028228	937111	1114078
F7474	554.1232	851.83	13891969	11906384	13094258
F7479	554.31	184.4	9150502	9058368	9944875
F7480	554.31	425.75	5835956	5614981	5911438
F7481	554.3364	425.75	293260	323012	362219
F7485	554.3465	425.75	2420159	2408829	2163115
F7484	554.3465	183.26	656123	864359	692049
F7487	555.1269	851.83	2217718	1907798	2191616
F7490	555.2118	126.85	168073	174348	162505
F7489	555.2118	123.4	190720	204161	108770
F7494	555.3135	183.83	2172484	2182682	2384149
F7495	555.3135	426.9	1495445	1374563	992892
F7499	555.3498	426.9	742317	681719	542417
F7500	556.1187	851.83	859503	642328	656733
F7503	556.3163	425.75	823448	1451600	784586
F7502	556.3163	183.26	273729	242572	273532
F7504	556.3259	183.83	1675095	1814575	1853109
F7505	556.3259	426.32	628872	433347	887148
F7507	557.3293	183.83	502975	361917	448312
F7515	558.3143	425.18	277215	463945	0
F7526	563.1825	939.51	267421	263232	251636
F7524	563.1825	813.4	0	601165	0
F7527	563.2177	155.41	677226	1143595	516154
F7529	563.3069	166.7	333705	304050	296881
F7530	563.5045	145.86	43936191	52000426	45313044
F7531	564.0638	839.66	306407	269652	0
F7533	564.3439	146.98	1773803	2695147	2824808
F7534	564.9516	861.13	330780	620058	374692
F7535	565.0478	835.66	38173741	44287481	41115617
F7536	565.2862	159.37	1160597	1512712	1547362
F7538	565.2913	1012.82	524598	528383	621280
F7537	565.2913	1003.01	127676	154762	116168
F7539	565.5204	145.86	20895719	20442832	22036311
F7542	566.0512	835.66	5512072	6524352	6253555
F7544	566.4422	144.18	1986822	2095650	1713169
F7547	566.5235	145.86	7906137	8477443	6933022
F7548	567.0522	837.36	1035923	1227354	936342
F7556	567.2654	157.11	721586	848708	760485
F7557	567.2654	182.11	85296	117850	94154
F7558	568.3256	184.4	319848	411069	402114
F7559	568.7384	833.39	611018	699312	695508
F7561	569.2732	425.75	7060863	7188628	7089028
F7560	569.2732	183.26	288299	348024	283715
F7567	570.2766	425.75	1827363	1720595	1694988
F7568	571.2889	425.75	11832688	11810831	12025360
F7569	571.3272	163.88	830940	0	941510
F7572	572.2924	425.75	3274318	3165403	3091431
F7577	573.2195	815.11	1772475	0	2041245
F7580	574.9603	119.35	93330	120281	95039
F7582	574.9993	831.13	1549092	0	1131223
F7583	575.0095	831.13	3613890	3330717	3056238
F7590	578.0099	834.52	2062321	1415264	1927009
F7592	579.3015	167.27	452904	579710	464610
F7593	580.3388	140.76	664200	526655	543967
F7596	580.3619	425.75	7703944	7432096	7684722
F7595	580.3619	183.83	2663081	2788555	2919711
F7600	580.6515	831.13	1702946	1840565	1765343
F10976	581.2811	157.11	0	839624	527027
F10977	581.3425	140.18	0	159121	0
F7605	581.3487	1005.87	4455656	4269959	4390878
F7610	581.3655	425.75	2305443	2171831	2190656
F7609	581.3655	184.4	727700	789478	834381
F7617	582.3413	184.4	6603373	7032942	7614949
F7618	582.3413	425.75	3331100	2958684	3257531
F7621	582.3528	1006.44	847179	585233	814743
F7623	582.3781	425.75	878414	821158	949333
F7622	582.3781	183.83	306123	293475	311490
F7629	583.3281	1007.02	4460554	4599395	4383419
F7632	583.3448	183.83	1743845	1785168	1840969
F7633	583.3448	426.9	1034516	810948	888294
F7640	584.3224	1008.73	2875182	2730717	2657880
F7642	584.3575	183.83	683562	695070	778066
F7643	584.3575	426.9	341629	338824	309255
F7646	585.3608	184.4	149137	168316	226672
F7651	587.979	853.56	2275820	3138538	2163684
F7652	588.8341	833.39	1242076	369346	774343
F7653	592.0421	151.47	476459	548136	593375
F7654	592.0791	851.83	656273	383141	520669
F7655	595.2966	169.53	747891	647831	602326
F7658	596.3336	136.12	629396	627620	625788
